com.antivirus.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.anydo.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.app.dansktechchain.permission.C2D_MESSAGE,1
com.applepie4.mylittlepet.en.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.appointfix.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.appxy.famcal.permission.C2D_MESSAGE,1
com.artifexmundi.balefire.permission.C2D_MESSAGE,1
com.atistudios.mondly.languages.BIND_GET_INSTALL_REFERRER_SERVICE,1
com.atistudios.mondly.languages.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.atistudios.mondly.languages.permission.C2D_MESSAGE,1
com.atlassian.android.confluence.core.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.atlassian.android.jira.core.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.atlasvpn.free.android.proxy.secure.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.atlasvpn.free.android.proxy.secure.permission.RECEIVE_ADM_MESSAGE,1
com.audible.application.externalmediaplayer.permission.WAKE_UP,1
com.audible.application.permission.C2D_MESSAGE,1
com.audible.hushpuppy.tablet.permission.COMPANION_MAPPING,1
com.audioteka.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.avast.android.account.avg.ACCOUNT_PERMISSION_V2,1
com.avast.android.feed.avg.CACHE_PERMISSION,1
com.avast.android.vpn.avg.STATE_INFORMER_SERVICE,1
com.avira.android.permission.C2D_MESSAGE,1
com.avira.android.permission.INVOKE_INTERNAL_HANDLER,1
com.avira.android.permission.INVOKE_WIPE_FEATURES,1
com.avira.android.permission.REMOTE_LOCK_SERVICE,1
com.avira.optimizer.aviradata.READ,1
com.babbel.mobile.android.en.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.badoo.mobile.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.badoo.permission.SignaturePrivileged,1
com.baitu.qingshu.permission.RECEIVE_MSG,1
com.baitu.qingshu.permission.RONG_ACCESS_RECEIVER,1
com.basecamp.bc3.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bbc.sounds.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bbc.sounds.permission.RECEIVE_ADM_MESSAGE,1
com.bbk.account.permission.READ_ACCOUNTINFO,1
com.bbk.account.permission.receivebroadcast,1
com.bbk.account.permission.receivebroadcast.removeaccount,1
com.bbk.iqoo.logsystem.permission.READ_DATA,1
com.bbk.iqoo.logsystem.permission.SIGN_OR_SYSTEM,1
com.bbk.iqoo.logsystem.permission.WRITE_DATA,1
com.bbk.launcher2.permission.ENTER_VIRTUAL_SYSTEM,1
com.bbk.launcher2.permission.JUMP_ORIGIN,1
com.bbk.launcher2.permission.READ_SETTINGS,1
com.bbk.launcher2.permission.WRITE_SETTINGS,1
com.bereal.ft.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.binance.dev.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.binance.dev.permission.C2D_MESSAGE,1
com.binance.dev.permission.JPUSH_MESSAGE,1
com.binance.dev.permission.MIPUSH_RECEIVE,1
com.binance.dev.permission.PROCESS_PUSH_MSG,1
com.binance.dev.permission.PUSH_PROVIDER,1
com.binance.dev.push.permission.MESSAGE,1
com.bingo.livetalk.PERMISSION,1
com.blinkslabs.blinkist.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bodunov.galileo.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bolt.deliveryclient.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bookbites.library.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.brakefield.painter.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.browsec.vpn.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bubadu.mybabycare.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bubadu.mybabycare2.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.bumble.user.permission.MAPS_RECEIVE,1
com.busuu.android.PAYMENT_BROADCAST_PERMISSION,1
com.bybit.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.callingme.chat.permission.CALL_BROADCAST,1
com.calm.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.centr.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.cequint.ecid.CALLER_ID_EXTERNAL_LOOKUP_SMS,1
com.circuitjam.permission.C2D_MESSAGE,1
com.cloudedge.smarteye.permission.JPUSH_MESSAGE,1
com.cloudedge.smarteye.permission.MIPUSH_RECEIVE,1
com.cloudedge.smarteye.permission.PROCESS_PUSH_MSG,1
com.cloudedge.smarteye.permission.PUSH_PROVIDER,1
com.codemasters.F1Mobile.permission.C2D_MESSAGE,1
com.commsource.beautyplus.backtrace.warmed_up,1
com.commsource.beautyplus.permission.C2D_MESSAGE,1
com.dashlane.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.dashlane.notification.autofill.NOT_NOW,1
com.dashlane.notification.autofillapi.TOTP_NOTIFICATION,1
com.dashlane.notification.followupnotification.FOLLOW_UP_NOTIFICATION,1
com.dazn.permission.RECEIVE_ADM_MESSAGE,1
com.dd.doordash.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.delgeo.desygner.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.delgeo.desygner.permission.C2D_MESSAGE,1
com.deliveroo.orderapp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.dena.mirrativ.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.digcy.pilot.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.digcy.pilot.permission.RECEIVE_BROADCASTS,1
com.disney.disneyplus.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.diy.prod.permission.MIPUSH_RECEIVE,1
com.dmm.app.dmmbooks_google_play.permission.PRIVATE,1
com.dooray.all.toast.push.permission.RECEIVE,1
com.dooray.all.toast.push.permission.SEND,1
com.downdogapp.hiit.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.dsi.ant.permission.ANT,1
com.dsi.ant.permission.ANT_ADMIN,1
com.dts.freefireth.permission.C2D_MESSAGE,1
com.duolingo.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.easybrain.art.puzzle.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.ebproductions.android.launcher.permission.READ_SETTINGS,1
com.ebproductions.android.launcher.permission.WRITE_SETTINGS,1
com.eco.global.app.permission.JPUSH_MESSAGE,1
com.eco.global.app.permission.MIPUSH_RECEIVE,1
com.ed.universe.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.elevatelabs.geonosis.BIND_GET_INSTALL_REFERRER_SERVICE,1
com.english.listeningandspeaking.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.english.listeningandspeaking.permission.C2D_MESSAGE,1
com.enpal.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.eset.ems2.gp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.eset.etvs.gp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.eset.myeset.permission.REMOTE_SERVICE,1
com.espn.score_center.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.eventbrite.attendee.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.eventbrite.attendee.permission.C2D_MESSAGE,1
com.everimaging.photoeffectstudio.permission.MODULE_CHANGED_RECIVER,1
com.everimaging.photoeffectstudio.permission.POLLMSG,1
com.evernote.android.permission.APP_EVENT,1
com.ewa.ewaapp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.facebook.orca.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.facebook.orca.permission.CREATE_SHORTCUT,1
com.facebook.orca.permission.CROSS_PROCESS_BROADCAST_MANAGER,1
com.facebook.orca.permission.RECEIVE_ADM_MESSAGE,1
com.facebook.pages.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.facebook.pages.app.permission.CREATE_SHORTCUT,1
com.facebook.pages.app.permission.CROSS_PROCESS_BROADCAST_MANAGER,1
com.facebook.pages.app.permission.RECEIVE_ADM_MESSAGE,1
com.fede.launcher.permission.READ_SETTINGS,1
com.fede.launcher.permission.WRITE_SETTINGS,1
com.felicanetworks.mfc.permission.MFC_ACCESS,1
com.figma.mirror.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.finalcad.one.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,1
com.fishbowlmedia.fishbowl.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.fishbowlmedia.fishbowl.permission.C2D_MESSAGE,1
com.fitifyworkouts.bodyweight.workoutapp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.fitifyworkouts.bodyweight.workoutapp.permission.PROCESS_PUSH_MSG,1
com.fitifyworkouts.bodyweight.workoutapp.permission.PUSH_PROVIDER,1
com.fitifyworkouts.yoga.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.fiton.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.flightradar24free.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.freeletics.lite.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.freeletics.permission.LOGIN_PROVIDER,1
com.friedeggames.cafe.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.fsck.k9.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.fujitsu.mobile_phone.home.permission.READ_SETTINGS,1
com.fujitsu.mobile_phone.home.permission.WRITE_SETTINGS,1
com.futureappdevelopment.noteskeeper.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.futureappdevelopment.noteskeeper.permission.C2D_MESSAGE,1
com.garanti.cepsubesi.permission.PROCESS_PUSH_MSG,1
com.garanti.cepsubesi.permission.PUSH_PROVIDER,1
com.garanti.maps.permission.MAPS_RECEIVE,1
com.garanti.provider.cepsifrematik.MODIFY,1
com.gc.teammanager.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.gc.teammanager.permission.C2D_MESSAGE,1
com.gen.workoutme.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.gen.workoutme.permission.C2D_MESSAGE,1
com.geonaute.geonaute.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.geonaute.geonaute.batch.permission.INTERNAL_BROADCAST,1
com.geonaute.geonaute.permission.PROCESS_PUSH_MSG,1
com.geonaute.geonaute.permission.PUSH_PROVIDER,1
com.getmimo.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.getmimo.permission.C2D_MESSAGE,1
com.getsomeheadspace.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.glovo.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.glympse.android.glympse.permission.RECEIVE_ADM_MESSAGE,1
com.goodreads.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.books.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.books.permission.C2D_MESSAGE,1
com.google.android.apps.classroom.permission.C2D_MESSAGE,1
com.google.android.apps.docs.editors.docs.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.docs.editors.kix.permission.READ_MY_DATA,1
com.google.android.apps.docs.editors.kix.permission.SYNC_STATUS,1
com.google.android.apps.docs.editors.kix.permission.WRITE_IMAGES,1
com.google.android.apps.gmm.dev.permission.ASSISTANT_GRPC_SYNC,1
com.google.android.apps.gmm.dogfood.permission.ASSISTANT_GRPC_SYNC,1
com.google.android.apps.gmm.fishfood.permission.ASSISTANT_GRPC_SYNC,1
com.google.android.apps.gmm.permission.ASSISTANT_GRPC_SYNC,1
com.google.android.apps.gmm.qp.permission.ASSISTANT_GRPC_SYNC,1
com.google.android.apps.googlevoice.permission.AUTO_SEND,1
com.google.android.apps.gsa.nga.permissions.EDIT_PREFERENCES,1
com.google.android.apps.kids.familylink.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.kids.familylink.permission.C2D_MESSAGE,1
com.google.android.apps.magazines.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.maps.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.maps.permission.ASSISTANT_GRPC_SYNC,1
com.google.android.apps.maps.permission.PREFETCH,1
com.google.android.apps.maps.permission.TIMELINE_POST_VISIT_BADGE,1
com.google.android.apps.nbu.files.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.nbu.files.permission.C2D_MESSAGE,1
com.google.android.apps.nest.CAST_AUTH_SERVICE,1
com.google.android.apps.nest.DOCK_MANAGER_SERVICE,1
com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,1
com.google.android.apps.photos.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.plus.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.plus.permission.C2D_MESSAGE,1
com.google.android.apps.plus.permission.MAPS_RECEIVE,1
com.google.android.apps.stargate.endpointservice.ACCESS_ENDPOINT_SERVICE,1
com.google.android.apps.tasks.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.apps.walletnfcrel.permission.C2D_MESSAGE,1
com.google.android.c2dm.permission.REGISTER,1
com.google.android.calendar.permission.C2D_MESSAGE,1
com.google.android.ears.permission.WRITE,1
com.google.android.finsky.permission.DSE,1
com.google.android.gm.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.gms.permission.CAR_SPEED,1
com.google.android.googleapps.permission.GOOGLE_AUTH.cp,1
com.google.android.googleapps.permission.GOOGLE_AUTH.youtube,1
com.google.android.googlequicksearchbox.permission.C2D_MESSAGE,1
com.google.android.googlequicksearchbox.permission.FINISH_GEL_ACTIVITY,1
com.google.android.googlequicksearchbox.permission.LAUNCH_FROM_GMM,1
com.google.android.googlequicksearchbox.permission.LENSVIEW_BROADCAST,1
com.google.android.googlequicksearchbox.permission.LENS_SERVICE,1
com.google.android.googlequicksearchbox.permission.PAUSE_HOTWORD,1
com.google.android.ims.LOG_ACCESS,1
com.google.android.ims.providers.ACCESS_DATA,1
com.google.android.launcher.permission.CONTENT_REDIRECT,1
com.google.android.launcher.permission.READ_SETTINGS,1
com.google.android.launcher.permission.RECEIVE_FIRST_LOAD_BROADCAST,1
com.google.android.launcher.permission.RECEIVE_LAUNCH_BROADCASTS,1
com.google.android.launcher.permission.WRITE_SETTINGS,1
com.google.android.play.billingclient.version,1
com.google.android.providers.gmail.permission.READ_GMAIL,1
com.google.android.providers.gsf.permission.WRITE_GSERVICES,1
com.google.android.providers.settings.permission.READ_GSETTINGS,1
com.google.android.providers.settings.permission.WRITE_GSETTINGS,1
com.google.android.settings.setup.dock.RUN_DOCK_SETUP,1
com.google.android.setupwizard.READ_DEVICE_ORIGIN,1
com.google.android.setupwizard.READ_DEVICE_ORIGIN_FIRST_PARTY,1
com.google.android.setupwizard.SETUP_COMPAT_SERVICE,1
com.google.android.videos.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.google.android.voicesearch.ACCESS_SETTINGS,1
com.google.android.voicesearch.SHORTCUTS_ACCESS,1
com.google.c2dm.permission.RECEIVE,1
com.google.vr.vrcore.permission.VRCORE_INTERNAL,1
com.habitrpg.android.habitica.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.hikvision.convergence.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.hikvision.convergence.permission.SEND_BROADCAST,1
com.htec.gardenize.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.huawei.gameassistant.permission.PUBLIC_THIRD_API,1
com.huawei.launcher2.permission.READ_SETTINGS,1
com.huawei.launcher2.permission.WRITE_SETTINGS,1
com.huawei.launcher3.permission.READ_SETTINGS,1
com.huawei.launcher3.permission.WRITE_SETTINGS,1
com.huaweiwatchgt2.guide.app.permission.C2D_MESSAGE,1
com.ichano.athome.camera.openadsdk.permission.TT_PANGOLIN,1
com.ichano.athome.camera.permission.C2D_MESSAGE,1
com.ichano.athome.camera.permission.JPUSH_MESSAGE,1
com.ichano.athome.camera.permission.MIPUSH_RECEIVE,1
com.ichano.athome.camera.permission.PROCESS_PUSH_MSG,1
com.ichano.athome.camera.permission.PUSH_PROVIDER,1
com.igaranti.SharedStoragePermission,1
com.ilyabogdanovich.geotracker.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.ilyabogdanovich.geotracker.permission.RECORD_SERVICE,1
com.imdb.mobile.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.imdb.mobile.permission.C2D_MESSAGE,1
com.immediasemi.android.blink.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.immediasemi.android.blink.permission.RECEIVE_ADM_MESSAGE,1
com.imo.android.imoim.lockscreen.provider.read,1
com.imo.android.imoim.permission.Bepulled,1
com.imo.android.imoimbeta.lockscreen.provider.read,1
com.infinitylearn.learn.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.ingka.ikea.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.instagram.android..permission.RECEIVE_ADM_MESSAGE,1
com.instagram.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.instagram.direct.permission.DIRECT_APP_THREAD_STORE_SERVICE,1
com.instagram.direct.permission.PROTECTED_DEEPLINKING,1
com.iqoo.secure.permission.START_PRIVACY_ACTIVITY,1
com.iveapp.ive.permission.C2D_MESSAGE,1
com.jellybtn.boardkings.permission.C2D_MESSAGE,1
com.jiran.directbox.permission.C2D_MESSAGE,1
com.jooto.app.permission.C2D_MESSAGE,1
com.juphoon.justalk.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.kidsfoodinc.android_make_caketwokf.permission.C2D_MESSAGE,1
com.kingagroot.kingdraw.permission.JPUSH_MESSAGE,1
com.klab.bleach.permission.C2D_MESSAGE,1
com.klook.andpermission.bridge,1
com.koober.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.koober.app.permission.C2D_MESSAGE,1
com.kptncook.app.kptncook.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.krafton.defensederby.permission.C2D_MESSAGE,1
com.lang8.hinative.permission.C2D_MESSAGE,1
com.langqi.myshoppingmall.permission.C2D_MESSAGE,1
com.languagedrops.drops.international.permission.C2D_MESSAGE,1
com.lazada.android.permission.MIPUSH_RECEIVE,1
com.lazada.android.permission.PROCESS_PUSH_MSG,1
com.lazada.android.permission.PUSH_PROVIDER,1
com.lge.launcher2.permission.READ_SETTINGS,1
com.lge.launcher2.permission.WRITE_SETTINGS,1
com.lge.lgaccount.permission.READ,1
com.lge.myplace.permission.API,1
com.lgeha.nuts.permission.PUSH_MESSAGE_PERMISSION,1
com.lgeha.nuts.provider.ThinQProvider.READ,1
com.life360.android.safetymapd.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.linecorp.LGLP2.permission.C2D_MESSAGE,1
com.linecorp.lineoa.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.lingvano.app.permission.C2D_MESSAGE,1
com.linkedin.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.linkedin.android.learning.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.lockwoodpublishing.avakinlife.permission.RECEIVE_ADM_MESSAGE,1
com.logopit.logoplus.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.lynkco.prod.lynkco_app_android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.m3.app.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.machipopo.media17.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.machipopo.media17.permission.C2D_MESSAGE,1
com.magisto.permission.C2D_MESSAGE,1
com.mailtime.android.permission.C2D_MESSAGE,1
com.mailtime.android.permission.MIPUSH_RECEIVE,1
com.mailtime.android.permission.PROCESS_PUSH_MSG,1
com.mapswithme.maps.pro.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.mapswithme.maps.pro.permission.C2D_MESSAGE,1
com.meetup.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.meetup.permission.MAPS_RECEIVE,1
com.meisterlabs.meistertask.native.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.meitu.library.analytics.dapp.appInfo.provider,1
com.meitu.makeup.MT_ACCOUNT_LOGIN,1
com.meitu.makeup.permission.GYRECEIVER,1
com.meitu.makeup.permission.MIPUSH_RECEIVE,1
com.meizu.c2dm.permission.RECEIVE,1
com.meizu.flyme.permission.PUSH,1
com.meizu.flyme.push.permission.RECEIVE,1
com.messages.messaging.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.messages.messaging.permission,1
com.messaging.textrasms.manager.permission.C2D_MESSAGE,1
com.metago.astro.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.microsoft.amp.apps.bingnews.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.microsoft.office.officemobile.permission.CONTINUE_READING,1
com.microsoft.office.officemobile.permission.MOS_NOTIFICATION,1
com.microsoft.office.officemobile.permission.NOTIFICATION_CENTER_PUSH,1
com.microsoft.office.officemobile.permission.NOTIFICATION_COUNTER_BASED_SIGN_IN_EXP,1
com.microsoft.office.officemobile.permission.NOTIFICATION_DAY_BASED_SIGN_IN_EXP,1
com.microsoft.office.officemobile.permission.NOTIFICATION_DESIGNER,1
com.microsoft.office.officemobile.permission.NOTIFICATION_EXTERNAL_EVENT,1
com.microsoft.office.officemobile.permission.NOTIFICATION_GAMIFICATION,1
com.microsoft.office.officemobile.permission.NOTIFICATION_LENS,1
com.microsoft.office.officemobile.permission.NOTIFICATION_MEETING_INSIGHT,1
com.microsoft.office.officemobile.permission.NOTIFICATION_MY_NETWORK,1
com.microsoft.office.officemobile.permission.OFFICEMOBILE_PACKAGE_REPLACED,1
com.microsoft.office.officemobile.permission.SYSTEM_TIME_CHANGED,1
com.microsoft.office.onenote.permission.CONTENT_READ,1
com.microsoft.office.outlook.ACCOUNT_CREATION_PERMISSION,1
com.microsoft.office.outlook.configurator.READCONFIG,1
com.microsoft.teams.permission.MIPUSH_RECEIVE,1
com.mindbodyonline.express.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.mindvalley.mva.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.miui.easygo.permission.READ_PERMISSION,1
com.miui.player.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.miui.player.permission.MIPUSH_RECEIVE,1
com.miui.player.permission.RECEIVE_MSG,1
com.miui.systemAdSolution.LOCAL_AD_PROVIDER,1
com.miui.systemAdSolution.adSwitch.PROVIDER,1
com.miui.warningcenter.permission.RECEIVE_DATA,1
com.mixerbox.tomodoko.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.mm.android.smartlifeiot.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.mmircil.cnb2.BIND_GET_INSTALL_REFERRER_SERVICE,1
com.mobgen.motoristphoenix.permission.C2D_MESSAGE,1
com.mobgen.motoristphoenix.permission.UA_DATA,1
com.mobilefootie.wc2010.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.mobiquityinc.awsevents.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.moiseum.dailyart2.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.mongolmag.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.motorola.permission.ACCESS_BT_HEART_RATE_MONITOR,1
com.movefastcompany.bora.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.nahdi.nahdipx.permission.PushHandlerActivity,1
com.napoleon.strategy.war.games.permission.C2D_MESSAGE,1
com.naturalmotion.csrracing.permission.C2D_MESSAGE,1
com.naturalmotion.customstreetracer2.permission.C2D_MESSAGE,1
com.naviemu.dino.permission.XGPUSH_RECEIVE,1
com.nbcu.tve.e.permission.C2D_MESSAGE,1
com.nbcu.tve.e.permission.RECEIVE_ADM_MESSAGE,1
com.netease.eclipseisle.permission.C2D_MESSAGE,1
com.netease.idv.googleplay.permission.ngpush,1
com.netease.racerna.permission.ngpush,1
com.netease.tx.permission.C2D_MESSAGE,1
com.nhn.android.band.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.northstargames.evolutiongame.permission.C2D_MESSAGE,1
com.nttdocomo.android.idmanager.permission.GET_ID_STATE,1
com.nttdocomo.android.idmanager.permission.GET_ID_STATE_CONFIRM,1
com.nttdocomo.android.idmanager.permission.NOTIFY_STATUS,1
com.nttdocomo.android.idmanager.permission.OPEN_SERVICE_TOP,1
com.nttdocomo.android.idmanager.permission.serviceapp.IDimServiceAppService,1
com.nxc.catchitenglishbasic.google.permission.C2D_MESSAGE,1
com.oculus.permission.REPORT_EVENTS,1
com.oculus.permission.REPORT_EVENTS_DEBUG,1
com.onepassword.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.overdrive.mobile.android.libby.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.panasonic.mobile.simplehome.permission.READ_SETTINGS,1
com.panasonic.mobile.simplehome.permission.WRITE_SETTINGS,1
com.panasonic.mobile.speedselectorhome.permission.READ_SETTINGS,1
com.panasonic.mobile.speedselectorhome.permission.WRITE_SETTINGS,1
com.paysend.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.paysend.app.permission.PROCESS_PUSH_MSG,1
com.paysend.app.permission.PUSH_PROVIDER,1
com.petitbambou.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.playgendary.homes.permission.C2D_MESSAGE,1
com.provider.billaccess,1
com.provider.notesaccess,1
com.qihoo360.launcher.permission.READ_SETTINGS,1
com.qihoo360.launcher.permission.WRITE_SETTINGS,1
com.qti.permission.PROFILER,1
com.rayo.savecurrentlocation.permission.C2D_MESSAGE,1
com.s.antivirus.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.s.cleaner.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.salesforce.fieldservice.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.samsung.android.app.spage.permission.READ_CARD_DATA,1
com.samsung.android.app.spage.permission.WRITE_CARD_DATA,1
com.samsung.android.email.permission.ACCESS_PROVIDER,1
com.samsung.android.knox.permission.KNOX_REMOTE_CONTROL,1
